Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link,
golang/net,testRacyWrite,testRacyWrite,Integer as a spawning for lower bound,true,0,182,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L182,
golang/net,testRacyWrite,testRacyWrite,Integer as a add bound,true,1,183,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L183,
golang/net,testRacyWrite,testRacyWrite,Integer as a for upper bound,false,100,189,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L189,
golang/net,testRacyWrite,testRacyWrite,Integer as a for lower bound,false,0,189,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L189,
golang/net,testRacyWrite,testRacyWrite,Go in for,false,,184,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L184,
golang/net,testPresentTimeout,testPresentTimeout,Integer as a add bound,true,3,252,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L252,
golang/net,testPresentTimeout,testPresentTimeout,For loop not well formed,false,Init : <nil> Cond : &{err 11344460 == nil} Post : <nil>,276,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L276,
golang/net,testFutureTimeout,testFutureTimeout,Integer as a add bound,true,2,290,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L290,
golang/net,testFutureTimeout,testFutureTimeout,For loop not well formed,false,Init : <nil> Cond : &{err 11345055 == nil} Post : <nil>,301,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L301,
golang/net,testCloseTimeout,testCloseTimeout,Integer as a add bound,true,3,320,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L320,
golang/net,testCloseTimeout,testCloseTimeout,For loop not well formed,false,Init : <nil> Cond : &{err 11345713 == nil} Post : <nil>,333,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L333,
golang/net,testCloseTimeout,testCloseTimeout,For loop not well formed,false,Init : <nil> Cond : &{err 11345841 == nil} Post : <nil>,341,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L341,
golang/net,testConcurrentMethods,testConcurrentMethods,Integer as a spawning for upper bound,true,100,358,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L358,
golang/net,testConcurrentMethods,testConcurrentMethods,Integer as a spawning for lower bound,true,0,358,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L358,
golang/net,testConcurrentMethods,testConcurrentMethods,Integer as a add bound,true,7,359,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L359,
golang/net,testConcurrentMethods,testConcurrentMethods,Go in for,false,,360,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L360,
golang/net,testConcurrentMethods,testConcurrentMethods,Go in for,false,,364,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L364,
golang/net,testConcurrentMethods,testConcurrentMethods,Go in for,false,,368,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L368,
golang/net,testConcurrentMethods,testConcurrentMethods,Go in for,false,,372,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L372,
golang/net,testConcurrentMethods,testConcurrentMethods,Go in for,false,,376,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L376,
golang/net,testConcurrentMethods,testConcurrentMethods,Go in for,false,,380,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L380,
golang/net,testConcurrentMethods,testConcurrentMethods,Go in for,false,,384,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/nettest/conntest.go#L384,
golang/net,addConnIfNeeded,addConnIfNeeded,Uses an item of a list as a spawning for upper bound,true,UNSUPPORTED,156,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/http2/client_conn_pool.go:156:21,https://github.com/golang/net/blob/328152dc79b1547da63f950cd4cdd9afd50b2774//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example512386427/http2/client_conn_pool.go:156:21#L156,
open-policy-agent/opa,Shutdown,Shutdown,Go in for,false,,178,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go#L178,
open-policy-agent/opa,Shutdown,Shutdown,Func as a for upper bound,false,Name : len(&{s httpListeners}),184,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go#L184,
open-policy-agent/opa,Shutdown,Shutdown,len() as a for upper bound,false,Name : len(&{s httpListeners}),184,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go#L184,
open-policy-agent/opa,Shutdown,Shutdown,Integer as a for lower bound,false,0,184,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go#L184,
open-policy-agent/opa,Shutdown,Shutdown,Slice as a spawning for upper bound,true,Name : errorList,193,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/server/server.go#L193,
open-policy-agent/opa,runTests,runTests,Func as a spawning for upper bound,true,Name : &{b ParsedModules}(path),294,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/tester/runner.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/tester/runner.go#L294,
open-policy-agent/opa,runTests,runTests,Slice as a spawning for upper bound,true,Name : filenames,317,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/tester/runner.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/tester/runner.go#L317,
open-policy-agent/opa,Serve,Serve,Var as a spawning for upper bound,true,loops,375,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/runtime/runtime.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/runtime/runtime.go#L375,
open-policy-agent/opa,Serve,Serve,Go in for,false,,376,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/runtime/runtime.go,https://github.com/open-policy-agent/opa/blob/186ef99ffaa3b32e4ae2b4a8c6c59182e06770e4//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example390359657/runtime/runtime.go#L376,
linkedin/Burrow,startKafkaConsumer,startKafkaConsumer,Var as a spawning for upper bound,true,partitions,309,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go#L309,
linkedin/Burrow,startKafkaConsumer,startKafkaConsumer,Go in for,false,,320,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go#L320,
linkedin/Burrow,startKafkaConsumer,startKafkaConsumer,Var as a spawning for upper bound,true,partitions,336,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go#L336,
linkedin/Burrow,startKafkaConsumer,startKafkaConsumer,Go in for,false,,337,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go#L337,
linkedin/Burrow,startKafkaConsumer,startKafkaConsumer,For loop not well formed,false,Init : <nil> Cond : &{waiting 3131746 > 0xc4257e29e0} Post : <nil>,341,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/consumer/kafka_client.go#L341,
linkedin/Burrow,evaluateConsumerStatus,evaluateConsumerStatus,Var as a spawning for upper bound,true,topics,214,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go#L214,
linkedin/Burrow,evaluateConsumerStatus,evaluateConsumerStatus,Var as a spawning for upper bound,true,partitions,215,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go#L215,
linkedin/Burrow,evaluateConsumerStatus,evaluateConsumerStatus,Var as a spawning for upper bound,true,topics,224,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go#L224,
linkedin/Burrow,evaluateConsumerStatus,evaluateConsumerStatus,Var as a spawning for upper bound,true,partitions,225,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/caching.go#L225,
linkedin/Burrow,Configure,Configure,Var as a spawning for upper bound,true,modules,101,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/coordinator.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/evaluator/coordinator.go#L101,
linkedin/Burrow,Configure,Configure,Func as a spawning for upper bound,true,Name : &{viper GetStringMap}(&{6759480 STRING "notifier"}),172,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go#L172,
linkedin/Burrow,sendClusterRequest,processClusterList,Slice as a spawning for upper bound,true,Name : clusterList,470,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go#L470,
linkedin/Burrow,sendClusterRequest,processClusterList,Chan in for,false,,482,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go#L482,
linkedin/Burrow,sendClusterRequest,processClusterList,Map as a spawning for upper bound,true,Name : map[string]*invalid type,496,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go#L496,
linkedin/Burrow,sendClusterRequest,processClusterList,Go in for,false,,498,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/notifier/coordinator.go#L498,
linkedin/Burrow,Configure,Configure,Var as a spawning for upper bound,true,modules,102,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/coordinator.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/coordinator.go#L102,
linkedin/Burrow,CoordinatorWithOffsets,CoordinatorWithOffsets,Integer as a for upper bound,false,10,59,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go#L59,
linkedin/Burrow,CoordinatorWithOffsets,CoordinatorWithOffsets,Integer as a for lower bound,false,0,59,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go#L59,
linkedin/Burrow,CoordinatorWithOffsets,CoordinatorWithOffsets,Integer as a for upper bound,false,5,76,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go#L76,
linkedin/Burrow,CoordinatorWithOffsets,CoordinatorWithOffsets,Integer as a for lower bound,false,0,76,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go,https://github.com/linkedin/Burrow/blob/7844f04452107f4b849d63466f229bfd29cc6847//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example926075612/core/internal/storage/fixtures.go#L76,
Ullaakut/cameradar,AttackCredentials,AttackCredentials,Slice as a spawning for upper bound,true,Name : targets,88,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go,https://github.com/Ullaakut/cameradar/blob/8c8ea1209b352671ca99e07eb4de0b96b833506f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go#L88,
Ullaakut/cameradar,AttackCredentials,AttackCredentials,Go in for,false,,89,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go,https://github.com/Ullaakut/cameradar/blob/8c8ea1209b352671ca99e07eb4de0b96b833506f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go#L89,
Ullaakut/cameradar,AttackCredentials,AttackCredentials,Slice as a spawning for upper bound,true,Name : targets,92,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go,https://github.com/Ullaakut/cameradar/blob/8c8ea1209b352671ca99e07eb4de0b96b833506f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go#L92,
Ullaakut/cameradar,AttackRoute,AttackRoute,Slice as a spawning for upper bound,true,Name : targets,108,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go,https://github.com/Ullaakut/cameradar/blob/8c8ea1209b352671ca99e07eb4de0b96b833506f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go#L108,
Ullaakut/cameradar,AttackRoute,attackCameraRoute,UNSUPPORTED,true,Name : &{s routes},177,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go,https://github.com/Ullaakut/cameradar/blob/8c8ea1209b352671ca99e07eb4de0b96b833506f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go#L177,
Ullaakut/cameradar,AttackRoute,AttackRoute,Go in for,false,,109,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go,https://github.com/Ullaakut/cameradar/blob/8c8ea1209b352671ca99e07eb4de0b96b833506f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go#L109,
Ullaakut/cameradar,AttackRoute,AttackRoute,Slice as a spawning for upper bound,true,Name : targets,112,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go,https://github.com/Ullaakut/cameradar/blob/8c8ea1209b352671ca99e07eb4de0b96b833506f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example804804341/attack.go#L112,
vzex/dog-tunnel,onUpdate,onUpdate,Go in for,false,,166,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go,https://github.com/vzex/dog-tunnel/blob/8af0b91669d111d3057fb1c875756c803e866286//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go#L166,
vzex/dog-tunnel,onUpdate,onUpdate,Go in for,false,,233,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go,https://github.com/vzex/dog-tunnel/blob/8af0b91669d111d3057fb1c875756c803e866286//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go#L233,
vzex/dog-tunnel,onUpdate,onUpdate,Go in for,false,,249,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go,https://github.com/vzex/dog-tunnel/blob/8af0b91669d111d3057fb1c875756c803e866286//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go#L249,
vzex/dog-tunnel,onUpdate,onUpdate,Go in for,false,,304,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go,https://github.com/vzex/dog-tunnel/blob/8af0b91669d111d3057fb1c875756c803e866286//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go#L304,
vzex/dog-tunnel,onUpdate,onUpdate,Integer as a for lower bound,false,0,354,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go,https://github.com/vzex/dog-tunnel/blob/8af0b91669d111d3057fb1c875756c803e866286//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go#L354,
vzex/dog-tunnel,onUpdate,onUpdate,Slice as a spawning for upper bound,true,Name : waitList,374,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go,https://github.com/vzex/dog-tunnel/blob/8af0b91669d111d3057fb1c875756c803e866286//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/nat/connection.go#L374,
vzex/dog-tunnel,main,main,Go in for,false,,435,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/server.go,https://github.com/vzex/dog-tunnel/blob/8af0b91669d111d3057fb1c875756c803e866286//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example141759891/server.go#L435,
GoRethink/gorethink,typeDecoder,typeDecoder,Integer as a add bound,true,1,106,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example914806136/encoding/decoder.go,https://github.com/GoRethink/gorethink/blob/3d6444f3539da72ec8e06fb5c30755515a17e43a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example914806136/encoding/decoder.go#L106,
GoRethink/gorethink,typeEncoder,typeEncoder,Integer as a add bound,true,1,67,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example914806136/encoding/encoder.go,https://github.com/GoRethink/gorethink/blob/3d6444f3539da72ec8e06fb5c30755515a17e43a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example914806136/encoding/encoder.go#L67,
osrg/gobgp,active,active,Integer as a add bound,true,1,601,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example117802945/pkg/server/fsm.go,https://github.com/osrg/gobgp/blob/f15ecf8b48dc39b2ab4850aa37acbfe7d8e4ea58//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example117802945/pkg/server/fsm.go#L601,
osrg/gobgp,opensent,opensent,Integer as a add bound,true,1,1208,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example117802945/pkg/server/fsm.go,https://github.com/osrg/gobgp/blob/f15ecf8b48dc39b2ab4850aa37acbfe7d8e4ea58//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example117802945/pkg/server/fsm.go#L1208,
