Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
flynn/flynn,cluster++Wait202,Wait,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/test/cluster/instance.go:204:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/test/cluster/instance.go#L202,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cluster++run296,run,Actual Param,false,env,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/test/cluster/instance.go#L296,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cluster++run296,run,Comm Param,false,env,315,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/test/cluster/instance.go#L296,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cluster++run296,run,Map as a range bound,false,map[string]string,315,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/test/cluster/instance.go#L296,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cluster++run296,run,new channel,false,Name :runErr,326,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/test/cluster/instance.go#L296,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,postgres++Wait42,Wait,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/pkg/postgres/postgres.go:55:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/pkg/postgres/postgres.go#L42,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,logmux++StreamToAggregators309,StreamToAggregators,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/logmux/sink.go:312:12,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/logmux/sink.go#L309,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,volumemanager++Subscribe141,Subscribe,MODEL ERROR = Returning a channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/volume/manager/manager.go:146:9,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/volume/manager/manager.go#L141,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,login++loginAuto329,loginAuto,new channel,false,Name :doneCh,339,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/cli/login/login.go#L329,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,proxy++joinConns321,joinConns,new channel,false,Name :done,322,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/router/proxy/reverseproxy.go#L321,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,hostgw++Run68,Run,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/flannel/backend/hostgw/hostgw.go:79:3,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/flannel/backend/hostgw/hostgw.go#L68,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,bootstrap++startJob130,startJob,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/bootstrap/run_app_action.go:133:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/bootstrap/run_app_action.go#L130,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,mariadb++waitForSync771,waitForSync,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/appliance/mariadb/process.go:776:21,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/appliance/mariadb/process.go#L771,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,httpclient++ResumingStream88,ResumingStream,new channel,false,Name :firstErr,90,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/pkg/httpclient/stream.go#L88,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,deployment++HandleDeployment26,HandleDeployment,new channel,false,Name :events,56,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/worker/deployment/context.go#L26,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,deployment++HandleDeployment26,Anonymous1,Range over Chan,,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/worker/deployment/context.go#L26,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,rpcplus++ServeCodecWithContext552,ServeCodecWithContext,MODEL ERROR = A close on an unknown channel was found at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/pkg/rpcplus/server.go:577:6,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/pkg/rpcplus/server.go#L552,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,rpcplus++ServeCodecWithContext799,ServeCodecWithContext,MODEL ERROR = A close on an unknown channel was found at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/pkg/rpcplus/server.go:577:6,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/pkg/rpcplus/server.go#L799,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,term++handleInterrupt111,handleInterrupt,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/pkg/term/term.go:113:2,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/pkg/term/term.go#L111,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,server++ListenAndServe45,ListenAndServe,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/discoverd/server/dns.go:64:10,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/server/dns.go#L45,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,server++serveStream413,serveStream,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/discoverd/server/handler.go:419:12,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/server/handler.go#L413,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,server++LeaderCh319,LeaderCh,MODEL ERROR = Returning a channel at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/discoverd/server/store.go:323:10,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/server/store.go#L319,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,discoverd++NewRegistry28,NewRegistry,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/flannel/discoverd/registry.go:31:12,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/flannel/discoverd/registry.go#L28,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,postgresql++waitForSync666,waitForSync,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/appliance/postgresql/process.go:671:21,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/appliance/postgresql/process.go#L666,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,containerinit++StreamState110,StreamState,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/containerinit/init.go:116:2,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/containerinit/init.go#L110,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,containerinit++StreamState266,StreamState,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/containerinit/init.go:274:7,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/containerinit/init.go#L266,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,containerinit++babySit481,babySit,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/containerinit/init.go:486:14,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/containerinit/init.go#L481,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,containerinit++debugStackPrinter754,debugStackPrinter,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/containerinit/init.go:756:2,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/containerinit/init.go#L754,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,health++Register26,Register,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/discoverd/health/register.go:29:14,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/health/register.go#L26,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,vxlan++Run106,Run,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/flannel/backend/vxlan/vxlan.go:117:3,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/flannel/backend/vxlan/vxlan.go#L106,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++runBootstrap58,runBootstrap,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/cli/bootstrap.go:149:13,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/bootstrap.go#L58,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++runDownload43,runDownload,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/host/cli/download.go:122:12,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/download.go#L43,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++tailLogs144,tailLogs,new channel,false,Name :gather1,145,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/log.go#L144,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++tailLogs144,tailLogs,new channel,false,Name :gather2,146,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/log.go#L144,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++tailLogs144,scanLogs,Candidate Param,false,ub_for135_0,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/log.go#L144,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++tailLogs144,scanLogs,For loop not well formed,false,Init : <nil> Cond : &{0xc0c62f8da0 19772516 [] 0 19772517} Post : <nil>,135,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/log.go#L144,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++tailLogs144,tailLogs,Candidate Param,false,ub_for150_1,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/log.go#L144,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cli++tailLogs144,tailLogs,Func as a range bound,false,&{r Read}(),170,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/host/cli/log.go#L144,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++RunDiscoverdServer21,RunDiscoverdServer,new channel,false,Name :killCh,22,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L21,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++RunDiscoverdServer21,RunDiscoverdServer,new channel,false,Name :doneCh,23,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L21,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++RunDiscoverdServer21,Anonymous1,new channel,false,Name :cmdDone,53,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L21,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,LogOutput,Actual Param,true,rs,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,LogOutput,new WaitGroup,false,Name :wg,150,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,LogOutput,Comm Param,true,rs,151,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,LogOutput,Func as a add bound,true,len(rs),151,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,LogOutput,len() as a add bound,true,len(rs),151,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,Anonymous1,Done in for,false,,158,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,Anonymous2,Done in for,false,,158,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,LogOutput,Comm Param,true,rs,152,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,testutil++LogOutput149,LogOutput,Slice as a spawning range bound,true,rs,152,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L149,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,shutdown++wait55,wait,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/pkg/shutdown/handler.go:57:2,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/pkg/shutdown/handler.go#L55,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,domain_migration++cancelDeploy76,cancelDeploy,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/controller/worker/domain_migration/domain_migration.go:82:10,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/worker/domain_migration/domain_migration.go#L76,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,domain_migration++waitForDeployment215,waitForDeployment,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/controller/worker/domain_migration/domain_migration.go:226:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/worker/domain_migration/domain_migration.go#L215,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,domain_migration++createMissingRoutes265,createMissingRoutes,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/controller/worker/domain_migration/domain_migration.go:272:25,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/worker/domain_migration/domain_migration.go#L265,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,cluster2++AddHosts312,AddHosts,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/test/cluster2/cluster.go:315:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/test/cluster2/cluster.go#L312,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,v1controller++DeleteApp180,DeleteApp,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/controller/client/v1/client.go:182:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/client/v1/client.go#L180,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,v1controller++ScaleAppRelease294,ScaleAppRelease,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/controller/client/v1/client.go:307:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/client/v1/client.go#L294,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,v1controller++WatchJobEvents626,WatchJobEvents,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/controller/client/v1/client.go:628:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/client/v1/client.go#L626,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,v1controller++DeleteRelease862,DeleteRelease,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/controller/client/v1/client.go:864:17,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/controller/client/v1/client.go#L862,eecb13ba8d5f4228c24dce308293f9c65075c949
flynn/flynn,mongodb++waitForSync853,waitForSync,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/flynn--flynn/appliance/mongodb/process.go:860:21,false,,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/appliance/mongodb/process.go#L853,eecb13ba8d5f4228c24dce308293f9c65075c949
go-gitea/gitea,queue++NewWorkerPool49,NewWorkerPool,Candidate Param,true,config_QueueLength,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/queue/workerpool.go#L49,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,queue++NewWorkerPool49,NewWorkerPool,Comm Param,true,config_QueueLength,52,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/queue/workerpool.go#L49,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,queue++NewWorkerPool49,NewWorkerPool,Struct as a chan bound,true,UNSUPPORTED,52,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/queue/workerpool.go#L49,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,queue++NewWorkerPool49,NewWorkerPool,new channel,false,Name :dataChan,52,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/queue/workerpool.go#L49,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,graceful++handleSignals94,handleSignals,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/go-gitea--gitea/modules/graceful/manager_unix.go:97:2,false,,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/graceful/manager_unix.go#L94,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,code++Init110,Init,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/go-gitea--gitea/modules/indexer/code/indexer.go:129:14,false,,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/indexer/code/indexer.go#L110,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,Struct as a range bound,false,UNSUPPORTED,193,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,Struct as a range bound,false,UNSUPPORTED,193,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,Map as a range bound,false,map[string]*code.gitea.io/gitea/modules/git/pipeline.LFSResult,191,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,Comm Param,true,1,208,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,Integer as a chan bound,true,1,208,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,new channel,false,Name :errChan,208,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,new WaitGroup,false,Name :wg,209,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,Comm Param,true,3,210,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,FindLFSFile,Integer as a add bound,true,3,210,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,Anonymous3,Candidate Param,false,results,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,Anonymous3,Candidate Param,false,ub_for243_0,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,Anonymous3,For loop not well formed,false,Init : <nil> Cond : &{n 51781826 < 0xc044e4bd60} Post : <nil>,243,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,Anonymous3,Candidate Param,false,ub_for243_1,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,Anonymous3,For loop not well formed,false,Init : <nil> Cond : &{n 51781826 < 0xc044e4bd60} Post : <nil>,243,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,Anonymous3,Comm Param,false,results,231,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pipeline++FindLFSFile40,Anonymous3,Slice as a range bound,false,results,231,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/pipeline/lfs_nogogit.go#L40,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,eventsource++Register25,Register,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/go-gitea--gitea/modules/eventsource/messenger.go:29:15,false,,0,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/eventsource/messenger.go#L25,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,git++GetCommitFileStatus494,GetCommitFileStatus,new channel,false,Name :done,496,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/modules/git/commit.go#L494,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pull++LFSPush21,LFSPush,Comm Param,true,1,33,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/services/pull/lfs.go#L21,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pull++LFSPush21,LFSPush,Integer as a chan bound,true,1,33,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/services/pull/lfs.go#L21,127907c5e66d671b139a8d2bd8912911c7e58347
go-gitea/gitea,pull++LFSPush21,LFSPush,new channel,false,Name :errChan,33,https://github.com/go-gitea/gitea/blob/127907c5e66d671b139a8d2bd8912911c7e58347/services/pull/lfs.go#L21,127907c5e66d671b139a8d2bd8912911c7e58347
